Id,DwellSubClass,Zone,Frontage,LotArea,Street,Alley,LotShape,LandContour,Utilities,LotConfig,Slope,Condition1,Condition2,DwellClass,OverallQuality,OverallCondition,YearBuilt,ExteriorCondition,BasementCondition,TotalBSF,HeatingQC,CentralAir,1stFSF,2ndFSF,LowQualFinSF,LivingArea,FullBath,HalfBath,BedroomAbvGr,KitchenQuality,KitchenAbvGr,TotalRmsAbvGrd,Fireplaces,GarageType,GarageCars,PavedDrive,PoolArea,OpenPorchSF,Fence,MoSold,YrSold,SaleType,SalePrice
1219,50,RM,52,6240,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,Norm,Norm,1Fam,4,5,1947,TA,NA,0,Gd,N,672,240,0,912,1,0,2,TA,1,3,0,NA,0,N,0,0,NA,7,2006,WD,80500
1220,160,RM,21,1680,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,Norm,Norm,Twnhs,6,5,1971,TA,TA,672,TA,Y,672,546,0,1218,1,1,3,TA,1,7,0,NA,0,N,0,0,NA,4,2006,WD,91500
1221,20,RL,66,7800,Pave,NA,IR1,Lvl,AllPub,Inside,Gtl,Norm,Norm,1Fam,5,5,1964,TA,TA,912,TA,Y,912,0,0,912,1,0,2,TA,1,5,0,Attchd,1,Y,0,0,NA,11,2006,WD,115000
1222,20,RL,55,8250,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,Feedr,Norm,1Fam,5,5,1968,TA,TA,952,Ex,Y,1211,0,0,1211,1,0,3,TA,1,5,1,Attchd,1,Y,0,63,NA,8,2008,WD,134000
1223,50,RL,78,10496,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,Artery,Norm,1Fam,6,6,1949,TA,TA,1040,Ex,Y,1168,678,0,1846,2,0,3,TA,1,7,1,Attchd,1,Y,0,0,GdWo,1,2007,WD,143000
1224,20,RL,89,10680,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,Norm,Norm,1Fam,5,3,1951,TA,Fa,2136,TA,N,2136,0,0,2136,2,0,4,TA,1,7,0,Detchd,2,Y,0,30,MnPrv,10,2006,WD,137900
1225,60,RL,60,15384,Pave,NA,IR1,Lvl,AllPub,Inside,Gtl,RRAn,Norm,1Fam,7,5,2004,TA,TA,788,Ex,Y,788,702,0,1490,2,1,3,Gd,1,8,1,Attchd,2,Y,0,75,NA,2,2008,WD,184000
1226,80,RL,65,10482,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,Norm,Norm,1Fam,6,8,1958,Gd,TA,588,Ex,Y,1138,0,0,1138,1,0,3,TA,1,6,0,Attchd,1,Y,0,0,MnWw,6,2007,WD,145000
1227,60,RL,86,14598,Pave,NA,IR1,Lvl,AllPub,CulDSac,Gtl,Feedr,Norm,1Fam,6,5,2007,TA,TA,894,Ex,Y,894,1039,0,1933,2,1,4,Gd,1,9,1,BuiltIn,3,Y,0,18,NA,1,2008,WD,214000
1228,20,RL,72,8872,Pave,NA,Reg,Lvl,AllPub,Corner,Gtl,Norm,Norm,1Fam,5,8,1965,TA,TA,912,Ex,Y,912,0,0,912,1,0,2,Gd,1,5,0,Detchd,2,Y,0,240,NA,12,2008,WD,147000
1229,120,RL,65,8769,Pave,NA,Reg,Lvl,AllPub,Corner,Gtl,Norm,Norm,TwnhsE,9,5,2008,TA,TA,1702,Ex,Y,1702,0,0,1702,1,1,1,Ex,1,7,1,Attchd,3,Y,0,72,NA,10,2008,New,367294
1230,80,RL,70,7910,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,Norm,Norm,1Fam,5,5,1960,TA,TA,1075,Gd,Y,1507,0,0,1507,2,0,4,TA,1,7,0,Basment,1,Y,0,0,GdWo,8,2008,WD,127000
1231,90,RL,NA,18890,Pave,NA,IR1,Lvl,AllPub,Inside,Gtl,Feedr,RRAe,Duplex,5,5,1977,TA,TA,1361,Ex,Y,1361,1259,0,2620,2,2,4,TA,2,12,1,BuiltIn,2,N,0,24,NA,8,2007,WD,190000
1232,90,RL,70,7728,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,Norm,Norm,Duplex,5,6,1962,TA,TA,1106,TA,Y,1190,0,0,1190,1,0,3,TA,1,6,0,Attchd,2,Y,0,18,GdWo,5,2006,WD,132500
1233,90,RL,70,9842,Pave,NA,Reg,Lvl,AllPub,FR2,Gtl,Norm,Norm,Duplex,4,5,1962,TA,NA,0,TA,Y,1224,0,0,1224,2,0,2,TA,2,6,0,CarPort,2,Y,0,0,NA,3,2007,WD,101800
1234,20,RL,NA,12160,Pave,NA,IR1,Lvl,AllPub,Inside,Gtl,Norm,Norm,1Fam,5,5,1959,TA,TA,1188,Fa,Y,1188,0,0,1188,1,0,3,TA,1,6,0,Attchd,2,Y,0,0,MnPrv,5,2010,COD,142000
1235,70,RH,55,8525,Pave,NA,Reg,Bnk,AllPub,Inside,Gtl,Norm,Norm,1Fam,5,6,1911,TA,TA,940,TA,N,1024,940,0,1964,1,1,4,TA,1,7,0,NA,0,N,0,192,NA,11,2008,WD,130000
1236,70,RL,96,13132,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,Norm,Norm,1Fam,5,5,1914,TA,TA,747,Gd,Y,892,892,0,1784,1,1,4,TA,1,9,0,Detchd,1,N,0,40,NA,7,2006,WD,138887
1237,160,RL,36,2628,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,Norm,Norm,Twnhs,7,5,2003,TA,TA,764,Ex,Y,764,862,0,1626,2,1,2,Gd,1,6,0,BuiltIn,2,Y,0,27,NA,6,2010,WD,175500
1238,60,RL,41,12393,Pave,NA,IR2,Lvl,AllPub,FR2,Gtl,Norm,Norm,1Fam,7,5,2004,TA,TA,847,Ex,Y,847,1101,0,1948,2,1,4,Gd,1,8,1,BuiltIn,2,Y,0,48,NA,9,2006,WD,195000
1239,20,RL,63,13072,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,RRAe,Norm,1Fam,6,5,2005,TA,TA,1141,Ex,Y,1141,0,0,1141,1,1,3,TA,1,6,0,Detchd,2,Y,0,0,NA,3,2006,WD,142500
1240,20,RL,64,9037,Pave,NA,IR1,HLS,AllPub,Inside,Gtl,Norm,Norm,1Fam,8,5,2006,TA,TA,1476,Ex,Y,1484,0,0,1484,2,0,2,Ex,1,6,1,Attchd,2,Y,0,33,NA,12,2007,WD,265900
1241,60,RL,65,8158,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,Norm,Norm,1Fam,7,5,2003,TA,TA,884,Ex,Y,884,884,0,1768,2,1,3,Gd,1,8,0,Attchd,2,Y,0,63,NA,7,2008,WD,224900
1242,20,RL,83,9849,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,Norm,Norm,1Fam,7,6,2007,TA,TA,1689,Ex,Y,1689,0,0,1689,2,0,3,Gd,1,7,0,Attchd,3,Y,0,56,NA,6,2007,New,248328
1243,85,RL,85,10625,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,Norm,Norm,1Fam,7,6,1974,TA,TA,1053,TA,Y,1173,0,0,1173,2,0,3,Gd,1,6,2,Attchd,2,Y,0,120,MnPrv,1,2010,WD,170000
1244,20,RL,107,13891,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,Norm,Norm,1Fam,10,5,2006,TA,Gd,2076,Ex,Y,2076,0,0,2076,2,1,2,Ex,1,7,1,Attchd,3,Y,0,229,NA,9,2006,New,465000
1245,70,RL,NA,11435,Pave,NA,IR1,HLS,AllPub,Corner,Mod,Norm,Norm,1Fam,8,7,1929,TA,TA,792,Fa,Y,792,725,0,1517,1,0,3,Gd,1,7,2,Detchd,2,Y,0,0,NA,6,2006,WD,230000
1246,80,RL,78,12090,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,Norm,Norm,1Fam,6,7,1984,TA,TA,585,Ex,Y,1140,728,0,1868,3,1,3,TA,1,7,1,BuiltIn,2,Y,0,112,NA,1,2007,WD,178000
1247,60,FV,65,8125,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,Norm,Norm,1Fam,7,5,2005,TA,TA,756,Ex,Y,756,797,0,1553,2,1,3,Gd,1,6,0,Attchd,2,Y,0,45,NA,3,2006,New,186500
1248,80,RL,NA,12328,Pave,NA,IR1,Lvl,AllPub,Inside,Gtl,Norm,Norm,1Fam,6,5,1976,TA,TA,1012,TA,Y,1034,0,0,1034,1,0,3,TA,1,6,0,Attchd,3,Y,0,0,NA,5,2010,WD,169900
1249,75,RM,60,9600,Pave,Grvl,Reg,Lvl,AllPub,Inside,Gtl,Norm,Norm,1Fam,6,5,1917,TA,TA,735,Fa,N,1134,924,0,2058,1,1,3,TA,1,8,1,Detchd,2,P,0,0,NA,4,2008,WD,129500
1250,20,RL,60,7200,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,Norm,Norm,1Fam,5,7,1950,TA,TA,876,TA,Y,988,0,0,988,1,0,3,TA,1,6,0,Attchd,1,Y,0,80,NA,5,2007,WD,119000
1251,20,RL,93,11160,Pave,NA,Reg,Lvl,AllPub,Corner,Gtl,Norm,Norm,1Fam,7,5,1968,TA,TA,2110,Ex,Y,2110,0,0,2110,2,1,3,Ex,1,8,2,Attchd,2,Y,0,0,NA,4,2010,WD,244000
1252,120,RL,NA,3136,Pave,NA,IR1,Lvl,AllPub,Corner,Gtl,Norm,Norm,TwnhsE,7,5,2003,TA,TA,1405,Ex,Y,1405,0,0,1405,2,0,2,Gd,1,6,1,Attchd,2,Y,0,36,NA,3,2006,WD,171750
1253,20,RL,62,9858,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,Norm,Norm,1Fam,5,6,1968,TA,TA,864,TA,Y,874,0,0,874,1,0,3,TA,1,5,0,Attchd,1,Y,0,0,GdWo,11,2009,WD,130000
1254,60,RL,NA,17542,Pave,NA,IR1,Lvl,AllPub,Inside,Gtl,Norm,Norm,1Fam,7,7,1974,TA,TA,1192,TA,Y,1516,651,0,2167,2,1,3,Gd,1,9,2,Attchd,2,Y,0,47,MnPrv,7,2007,WD,294000
1255,60,RL,60,6931,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,Norm,Norm,1Fam,7,5,2003,TA,TA,746,Ex,Y,760,896,0,1656,2,1,3,Gd,1,7,1,BuiltIn,2,Y,0,128,NA,7,2008,WD,165400
1256,50,RM,52,6240,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,Norm,Norm,1Fam,6,6,1931,TA,Fa,884,TA,Y,959,408,0,1367,1,0,3,TA,1,6,1,Detchd,1,Y,0,0,NA,11,2007,WD,127500
1257,20,RL,91,14303,Pave,NA,IR1,Lvl,AllPub,Corner,Gtl,Norm,Norm,1Fam,8,5,1994,TA,TA,1986,Ex,Y,1987,0,0,1987,2,0,2,Gd,1,7,1,Attchd,2,Y,0,36,NA,8,2008,WD,301500
1258,30,RL,56,4060,Pave,NA,Reg,Lvl,AllPub,Corner,Gtl,Feedr,Norm,1Fam,5,8,1922,TA,TA,864,Ex,Y,864,0,0,864,1,0,2,TA,1,4,0,NA,0,Y,0,96,NA,7,2009,WD,99900
1259,80,RL,59,9587,Pave,NA,IR1,Lvl,AllPub,Inside,Gtl,Norm,Norm,1Fam,7,5,2005,TA,TA,856,Ex,Y,1166,0,0,1166,2,0,2,Gd,1,5,0,Attchd,2,Y,0,0,NA,7,2008,WD,190000
1260,20,RL,65,9750,Pave,NA,Reg,Lvl,AllPub,FR2,Gtl,Norm,Norm,1Fam,6,8,1969,TA,TA,1054,Gd,Y,1054,0,0,1054,1,1,3,TA,1,6,0,Attchd,2,Y,0,0,NA,7,2008,WD,151000
1261,60,RL,NA,24682,Pave,NA,IR3,Lvl,AllPub,CulDSac,Gtl,RRAn,Norm,1Fam,6,5,1999,TA,TA,841,Ex,Y,892,783,0,1675,2,1,3,TA,1,7,1,BuiltIn,2,Y,0,103,NA,6,2009,WD,181000
1262,20,RL,80,9600,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,Norm,Norm,1Fam,5,6,1956,TA,TA,1050,Gd,Y,1050,0,0,1050,1,0,2,TA,1,5,0,Attchd,1,Y,0,0,NA,6,2009,WD,128900
1263,50,RL,NA,11250,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,Norm,Norm,1Fam,4,5,1957,TA,TA,1104,Ex,Y,1104,684,0,1788,1,0,5,TA,1,8,2,Attchd,1,Y,0,0,NA,11,2009,WD,161500
1264,70,RL,60,13515,Pave,Pave,Reg,Lvl,AllPub,Inside,Gtl,Norm,Norm,1Fam,6,6,1919,TA,TA,764,Ex,Y,1060,764,0,1824,1,0,3,TA,1,8,1,Detchd,2,N,0,0,GdPrv,7,2007,WD,180500
1265,120,RH,34,4060,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,Norm,Norm,TwnhsE,6,5,1998,TA,TA,1405,Ex,Y,1337,0,0,1337,2,0,2,Gd,1,5,0,Attchd,2,Y,0,68,NA,8,2008,COD,181000
1266,160,FV,35,3735,Pave,NA,Reg,Lvl,AllPub,FR3,Gtl,Norm,Norm,TwnhsE,7,5,1999,TA,TA,691,Ex,Y,713,739,0,1452,2,1,3,Gd,1,6,0,Detchd,2,Y,0,34,NA,3,2006,WD,183900
1267,190,RM,60,10120,Pave,NA,IR1,Bnk,AllPub,Inside,Gtl,Feedr,Norm,2fmCon,7,4,1910,TA,TA,925,TA,N,964,925,0,1889,1,1,4,TA,2,9,1,Detchd,1,N,0,0,MnPrv,1,2007,WD,122000
1268,20,RL,89,13214,Pave,NA,IR1,HLS,AllPub,Inside,Gtl,Norm,Norm,1Fam,9,5,2008,TA,TA,2002,Ex,Y,2018,0,0,2018,2,0,3,Ex,1,10,1,Attchd,3,Y,0,76,NA,5,2010,WD,378500
1269,50,RL,NA,14100,Pave,NA,IR1,Lvl,AllPub,Inside,Mod,Norm,Norm,1Fam,8,9,1935,Gd,TA,728,Ex,Y,1968,1479,0,3447,3,1,4,Gd,1,11,2,BuiltIn,3,Y,0,12,GdWo,5,2008,WD,381000
1270,50,RL,78,11344,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,Feedr,Norm,1Fam,5,5,1958,TA,TA,874,TA,Y,874,650,0,1524,1,1,3,TA,1,7,0,Attchd,1,Y,0,0,GdWo,7,2007,WD,144000
1271,40,RL,NA,23595,Pave,NA,Reg,Low,AllPub,Inside,Sev,Norm,Norm,1Fam,7,6,1979,TA,TA,1332,TA,Y,1332,192,0,1524,0,1,0,Gd,1,4,1,Attchd,2,Y,0,0,NA,4,2010,WD,260000
1272,20,RL,NA,9156,Pave,NA,IR1,Lvl,AllPub,Inside,Gtl,PosN,Norm,1Fam,6,7,1968,TA,TA,1489,Gd,Y,1489,0,0,1489,2,0,3,Gd,1,7,1,Attchd,2,Y,0,0,NA,8,2009,WD,185750
1273,20,RL,NA,13526,Pave,NA,IR1,Lvl,AllPub,CulDSac,Gtl,Norm,Norm,1Fam,5,6,1965,TA,TA,935,TA,Y,935,0,0,935,1,0,3,TA,1,5,0,Attchd,1,Y,0,0,MnPrv,11,2006,WD,137000
1274,80,RL,124,11512,Pave,NA,IR1,Lvl,AllPub,Corner,Gtl,Norm,Norm,1Fam,6,7,1959,TA,TA,1019,Gd,Y,1357,0,0,1357,1,0,2,Ex,1,5,1,Basment,1,Y,0,0,GdPrv,5,2008,WD,177000
1275,50,RL,53,5362,Pave,NA,Reg,Lvl,AllPub,Corner,Gtl,Norm,Norm,1Fam,5,6,1910,TA,TA,661,Ex,Y,661,589,0,1250,2,0,3,TA,1,8,1,Detchd,2,Y,0,0,NA,11,2007,WD,139000
1276,90,RL,95,11345,Pave,NA,Reg,Lvl,AllPub,Corner,Gtl,Feedr,Norm,Duplex,5,5,1948,TA,TA,928,Gd,Y,928,992,0,1920,2,0,4,TA,2,10,0,Detchd,2,Y,0,0,NA,7,2007,WD,137000
1277,60,RL,NA,12936,Pave,NA,IR1,Lvl,AllPub,CulDSac,Gtl,Norm,Norm,1Fam,6,6,1972,TA,Gd,723,TA,Y,735,660,0,1395,1,1,3,TA,1,6,1,Attchd,2,Y,0,116,NA,12,2009,WD,162000
1278,80,RL,NA,17871,Pave,NA,IR1,Lvl,AllPub,CulDSac,Gtl,Norm,Norm,1Fam,6,5,1967,TA,TA,1680,Fa,Y,1724,0,0,1724,1,1,3,TA,1,7,1,Attchd,2,Y,0,0,NA,6,2009,WD,197900
1279,60,RL,75,9473,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,Norm,Norm,1Fam,8,5,2002,TA,TA,1128,Ex,Y,1128,903,0,2031,2,1,3,Gd,1,7,1,Attchd,2,Y,0,211,NA,3,2008,WD,237000
1280,50,C (all),60,7500,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,Norm,Norm,1Fam,4,4,1920,Gd,TA,698,TA,Y,698,430,0,1128,1,0,2,TA,1,6,0,Detchd,2,Y,0,0,NA,4,2010,COD,68400
1281,20,RL,67,9808,Pave,NA,IR1,Lvl,AllPub,Inside,Gtl,Norm,Norm,1Fam,7,5,2002,TA,TA,1573,Ex,Y,1573,0,0,1573,2,0,3,Gd,1,6,0,Attchd,2,Y,0,72,NA,3,2009,WD,227000
1282,20,RL,50,8049,Pave,NA,IR1,Lvl,AllPub,CulDSac,Gtl,Norm,Norm,1Fam,7,5,1990,TA,TA,1309,TA,Y,1339,0,0,1339,2,0,2,TA,1,6,1,Attchd,2,Y,0,58,NA,7,2006,WD,180000
1283,20,RL,61,8800,Pave,NA,IR1,Lvl,AllPub,Inside,Gtl,Norm,Norm,1Fam,5,7,1977,TA,TA,1040,TA,Y,1040,0,0,1040,2,0,3,Gd,1,5,0,Detchd,2,Y,0,0,NA,9,2009,WD,150500
1284,90,RL,94,9400,Pave,NA,Reg,Low,AllPub,Corner,Gtl,Norm,Norm,Duplex,6,5,1971,TA,TA,912,TA,Y,912,912,0,1824,2,2,4,TA,2,8,0,NA,0,Y,0,0,NA,4,2010,WD,139000
1285,50,RL,50,9638,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,Feedr,Norm,1Fam,6,7,1919,TA,TA,804,Ex,Y,1699,748,0,2447,2,0,4,Gd,1,10,1,Detchd,1,Y,0,0,NA,3,2010,WD,169000
1286,50,RM,50,6000,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,Norm,Norm,1Fam,6,6,1939,Fa,TA,780,Ex,Y,825,587,0,1412,1,0,4,TA,1,6,1,Detchd,1,Y,0,0,NA,5,2009,WD,132500
1287,20,RL,NA,9790,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,Feedr,Norm,1Fam,6,5,1963,TA,TA,1328,TA,Y,1328,0,0,1328,1,1,3,TA,1,6,2,Attchd,2,Y,0,26,NA,6,2010,WD,143000
1288,20,RL,NA,36500,Pave,NA,IR1,Low,AllPub,Inside,Mod,Norm,Norm,1Fam,5,5,1964,Gd,TA,1624,Fa,Y,1582,0,0,1582,2,0,4,TA,1,7,0,Attchd,2,N,0,198,NA,6,2006,WD,190000
1289,120,RL,40,5664,Pave,NA,IR1,Lvl,AllPub,Inside,Gtl,Norm,Norm,TwnhsE,8,5,2000,TA,TA,1501,Ex,Y,1659,0,0,1659,2,0,2,Ex,1,5,1,Attchd,2,Y,0,59,NA,10,2009,WD,278000
1290,60,RL,86,11065,Pave,NA,IR1,Lvl,AllPub,Inside,Gtl,Norm,Norm,1Fam,8,5,2006,TA,TA,1085,Ex,Y,1120,850,0,1970,2,1,3,Ex,1,8,1,BuiltIn,3,Y,0,74,NA,10,2006,New,281000
1291,80,RL,NA,14112,Pave,NA,IR1,Lvl,AllPub,Corner,Gtl,Norm,Norm,1Fam,5,7,1964,TA,TA,1152,TA,Y,1152,0,0,1152,1,0,3,TA,1,6,1,Attchd,2,Y,0,0,NA,4,2010,WD,180500
1292,160,RM,21,1680,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,Norm,Norm,Twnhs,5,7,1972,TA,TA,630,TA,Y,630,672,0,1302,2,1,3,TA,1,6,0,Detchd,1,Y,0,0,NA,2,2009,WD,119500
1293,70,RM,60,6600,Pave,NA,Reg,Lvl,AllPub,Corner,Gtl,Norm,Norm,1Fam,5,4,1892,TA,TA,994,TA,N,1378,994,0,2372,2,0,4,TA,2,11,0,Attchd,1,Y,0,287,NA,12,2009,WD,107500
1294,60,RL,78,10140,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,Norm,Norm,1Fam,7,5,1976,TA,TA,832,TA,Y,832,832,0,1664,2,1,4,TA,1,8,1,Attchd,2,Y,0,28,GdWo,3,2006,WD,162900
1295,20,RL,60,8172,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,Norm,Norm,1Fam,5,7,1955,TA,TA,864,TA,Y,864,0,0,864,1,0,2,TA,1,5,0,Detchd,2,N,0,0,NA,4,2006,WD,115000
1296,20,RL,70,8400,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,Feedr,Norm,1Fam,5,5,1968,TA,TA,1052,Gd,Y,1052,0,0,1052,1,1,3,TA,1,5,0,Attchd,1,Y,0,0,GdWo,11,2006,WD,138500
1297,20,RL,80,8700,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,Norm,Norm,1Fam,5,6,1963,Gd,TA,1120,Gd,Y,1128,0,0,1128,2,0,3,TA,1,6,0,Attchd,2,Y,0,20,MnPrv,12,2008,WD,155000
1298,180,RM,35,3675,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,Norm,Norm,TwnhsE,6,5,2005,TA,TA,547,Gd,Y,1072,0,0,1072,2,0,2,TA,1,5,0,Basment,2,Y,0,44,NA,6,2006,New,140000
1299,60,RL,313,63887,Pave,NA,IR3,Bnk,AllPub,Corner,Gtl,Feedr,Norm,1Fam,10,5,2008,TA,TA,6110,Ex,Y,4692,950,0,5642,2,1,3,Ex,1,12,3,Attchd,2,Y,480,292,NA,1,2008,New,160000
1300,20,RL,75,7500,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,Norm,Norm,1Fam,5,7,1959,TA,TA,1246,Ex,Y,1246,0,0,1246,1,1,3,Gd,1,6,0,Attchd,1,Y,0,0,GdPrv,5,2010,WD,154000
1301,60,RL,NA,10762,Pave,NA,IR1,Lvl,AllPub,CulDSac,Gtl,Norm,Norm,1Fam,7,5,1999,TA,TA,978,Ex,Y,1005,978,0,1983,2,1,3,Gd,1,9,1,Attchd,2,Y,0,0,NA,5,2009,WD,225000
1302,70,RL,NA,7500,Pave,NA,IR1,Bnk,AllPub,Inside,Gtl,Norm,Norm,1Fam,6,7,1942,TA,TA,771,Fa,Y,753,741,0,1494,1,0,3,Gd,1,7,2,Attchd,1,P,0,0,NA,11,2009,WD,177500
1303,60,RL,92,10120,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,Norm,Norm,1Fam,8,5,1994,TA,TA,1165,Ex,Y,1203,1323,0,2526,2,1,4,Gd,1,8,1,Attchd,3,Y,0,78,NA,12,2006,WD,290000
1304,20,RL,73,8688,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,Norm,Norm,1Fam,7,5,2005,TA,TA,1616,Ex,Y,1616,0,0,1616,2,0,3,Gd,1,7,0,Attchd,3,Y,0,59,NA,4,2006,WD,232000
1305,160,RM,32,3363,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,Norm,Norm,TwnhsE,7,5,2004,TA,TA,976,Ex,Y,976,732,0,1708,2,0,3,Gd,1,7,0,Detchd,2,Y,0,40,NA,4,2006,WD,130000
1306,20,RL,108,13173,Pave,NA,IR1,Lvl,AllPub,Corner,Gtl,Norm,Norm,1Fam,9,5,2006,TA,TA,1652,Ex,Y,1652,0,0,1652,2,0,2,Ex,1,6,2,Attchd,2,Y,0,102,NA,11,2009,WD,325000
1307,120,RL,48,6955,Pave,NA,IR1,Lvl,AllPub,Inside,Gtl,Norm,Norm,TwnhsE,7,5,2005,TA,TA,1368,Ex,Y,1368,0,0,1368,2,0,2,Gd,1,6,1,Attchd,2,Y,0,35,NA,9,2006,New,202500
1308,20,RL,60,8072,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,Norm,Norm,1Fam,5,5,1994,Gd,Gd,990,Ex,Y,990,0,0,990,1,0,3,TA,1,5,0,Detchd,2,Y,0,64,NA,5,2009,WD,138000
1309,20,RM,100,12000,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,Norm,Norm,1Fam,5,7,1948,TA,TA,924,Ex,Y,1122,0,0,1122,1,0,2,Gd,1,6,0,Attchd,2,Y,0,36,GdWo,5,2008,WD,147000
1310,20,RL,NA,7153,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,Norm,Norm,1Fam,6,5,1991,TA,TA,1278,Gd,Y,1294,0,0,1294,2,0,3,Gd,1,6,0,Attchd,2,Y,0,51,GdWo,6,2008,WD,179200
1311,20,RL,100,17500,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,PosA,Norm,1Fam,7,8,1959,Gd,TA,1902,TA,Y,1902,0,0,1902,2,0,3,Ex,1,7,2,Attchd,2,Y,0,207,NA,5,2010,WD,335000
1312,20,RL,68,8814,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,Norm,Norm,1Fam,7,5,2005,TA,TA,1274,Ex,Y,1274,0,0,1274,2,0,3,Gd,1,6,0,Attchd,2,Y,0,98,NA,1,2007,New,203000
1313,60,RL,NA,9572,Pave,NA,IR1,Lvl,AllPub,Inside,Gtl,Norm,Norm,1Fam,8,5,1990,TA,TA,1453,Ex,Y,1453,1357,0,2810,2,1,4,Gd,1,9,1,Attchd,2,Y,0,0,NA,6,2007,WD,302000
1314,60,RL,108,14774,Pave,NA,IR1,Lvl,AllPub,Corner,Gtl,Norm,Norm,1Fam,9,5,1999,TA,TA,1393,Ex,Y,1422,1177,0,2599,2,1,4,Gd,1,10,1,BuiltIn,3,Y,0,30,NA,5,2010,WD,333168
1315,20,RL,60,8190,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,Norm,Norm,1Fam,4,6,1954,TA,TA,948,Ex,Y,948,0,0,948,1,0,3,TA,1,5,1,Detchd,1,Y,0,36,NA,10,2007,WD,119000
1316,60,RL,85,11075,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,Norm,Norm,1Fam,6,5,1969,TA,TA,952,TA,Y,1092,1020,0,2112,2,1,4,TA,1,9,2,Attchd,2,Y,0,0,NA,6,2008,WD,206900
1317,20,RL,61,10226,Pave,NA,IR1,Lvl,AllPub,Inside,Gtl,Norm,Norm,1Fam,8,5,2008,TA,TA,1622,Ex,Y,1630,0,0,1630,2,0,3,Ex,1,8,1,Attchd,3,Y,0,42,NA,1,2009,WD,295493
1318,120,FV,47,4230,Pave,Pave,Reg,Lvl,AllPub,Corner,Gtl,Norm,Norm,TwnhsE,7,5,2006,TA,Gd,1352,Ex,Y,1352,0,0,1352,2,0,2,Gd,1,5,1,Attchd,2,Y,0,241,NA,4,2007,New,208900
1319,20,RL,NA,14781,Pave,NA,IR2,Lvl,AllPub,CulDSac,Gtl,Norm,Norm,1Fam,8,5,2001,TA,TA,1753,Ex,Y,1787,0,0,1787,2,0,3,Gd,1,7,1,Attchd,3,Y,0,150,NA,8,2006,WD,275000
1320,20,RL,75,10215,Pave,NA,Reg,Bnk,AllPub,Inside,Gtl,Norm,Norm,1Fam,4,5,1954,TA,TA,864,Ex,Y,948,0,0,948,1,0,3,TA,1,5,0,Attchd,1,Y,0,0,NA,2,2007,WD,111000
1321,20,RL,70,8400,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,Norm,Norm,1Fam,6,3,1957,TA,TA,1478,Gd,Y,1478,0,0,1478,1,1,3,TA,1,6,2,Attchd,2,Y,0,0,NA,6,2009,WD,156500
